observ,barrio,calle,altura,institu1,institu3,distanci,edpub,estserv,banco,totrob,mes,totrob2
721,V. Crespo,Warnes,a700,0,1,1,0,0,0,0,72,0
721,V. Crespo,Warnes,a700,0,1,1,0,0,0,0,73,0
722,V. Crespo,Warnes,a800,0,1,1,0,0,0,.25,4,.25
722,V. Crespo,Warnes,a800,0,1,1,0,0,0,0,5,0
722,V. Crespo,Warnes,a800,0,1,1,0,0,0,0,6,0
722,V. Crespo,Warnes,a800,0,1,1,0,0,0,0,7,0
722,V. Crespo,Warnes,a800,0,1,1,0,0,0,0,8,0
722,V. Crespo,Warnes,a800,0,1,1,0,0,0,0,9,0
722,V. Crespo,Warnes,a800,0,1,1,0,0,0,0,10,0
722,V. Crespo,Warnes,a800,0,1,1,0,0,0,0,11,0
722,V. Crespo,Warnes,a800,0,1,1,0,0,0,.25,12,.25
722,V. Crespo,Warnes,a800,0,1,1,0,0,0,0,72,0
722,V. Crespo,Warnes,a800,0,1,1,0,0,0,0,73,0
723,V. Crespo,Warnes,a900,0,0,2,0,0,1,.25,4,.25
723,V. Crespo,Warnes,a900,0,0,2,0,0,1,0,5,0
723,V. Crespo,Warnes,a900,0,0,2,0,0,1,0,6,0
723,V. Crespo,Warnes,a900,0,0,2,0,0,1,0,7,0
723,V. Crespo,Warnes,a900,0,0,2,0,0,1,0,8,0
723,V. Crespo,Warnes,a900,0,0,2,0,0,1,0,9,0
723,V. Crespo,Warnes,a900,0,0,2,0,0,1,0,10,0
723,V. Crespo,Warnes,a900,0,0,2,0,0,1,0,11,0
723,V. Crespo,Warnes,a900,0,0,2,0,0,1,.25,12,.25
723,V. Crespo,Warnes,a900,0,0,2,0,0,1,0,72,0
723,V. Crespo,Warnes,a900,0,0,2,0,0,1,0,73,0
724,Once,Jean Jaures,a0-100,0,0,3,0,0,0,0,4,0
724,Once,Jean Jaures,a0-100,0,0,3,0,0,0,0,5,0
724,Once,Jean Jaures,a0-100,0,0,3,0,0,0,0,6,0
724,Once,Jean Jaures,a0-100,0,0,3,0,0,0,0,7,0
724,Once,Jean Jaures,a0-100,0,0,3,0,0,0,0,8,0
724,Once,Jean Jaures,a0-100,0,0,3,0,0,0,0,9,0
724,Once,Jean Jaures,a0-100,0,0,3,0,0,0,0,10,0
724,Once,Jean Jaures,a0-100,0,0,3,0,0,0,0,11,0
724,Once,Jean Jaures,a0-100,0,0,3,0,0,0,0,12,0
724,Once,Jean Jaures,a0-100,0,0,3,0,0,0,0,72,0
724,Once,Jean Jaures,a0-100,0,0,3,0,0,0,0,73,0
725,Once,Jean Jaures,a200,0,0,2,0,0,0,0,4,0
725,Once,Jean Jaures,a200,0,0,2,0,0,0,0,5,0
725,Once,Jean Jaures,a200,0,0,2,0,0,0,0,6,0
725,Once,Jean Jaures,a200,0,0,2,0,0,0,0,7,0
725,Once,Jean Jaures,a200,0,0,2,0,0,0,0,8,0
725,Once,Jean Jaures,a200,0,0,2,0,0,0,0,9,0
725,Once,Jean Jaures,a200,0,0,2,0,0,0,0,10,0
725,Once,Jean Jaures,a200,0,0,2,0,0,0,0,11,0
725,Once,Jean Jaures,a200,0,0,2,0,0,0,0,12,0
725,Once,Jean Jaures,a200,0,0,2,0,0,0,0,72,0
725,Once,Jean Jaures,a200,0,0,2,0,0,0,0,73,0
726,Once,Jean Jaures,a300,0,0,2,0,0,0,0,4,0
726,Once,Jean Jaures,a300,0,0,2,0,0,0,0,5,0
726,Once,Jean Jaures,a300,0,0,2,0,0,0,0,6,0
726,Once,Jean Jaures,a300,0,0,2,0,0,0,0,7,0
726,Once,Jean Jaures,a300,0,0,2,0,0,0,0,8,0
726,Once,Jean Jaures,a300,0,0,2,0,0,0,0,9,0
726,Once,Jean Jaures,a300,0,0,2,0,0,0,0,10,0
726,Once,Jean Jaures,a300,0,0,2,0,0,0,0,11,0
726,Once,Jean Jaures,a300,0,0,2,0,0,0,0,12,0
726,Once,Jean Jaures,a300,0,0,2,0,0,0,0,72,0
726,Once,Jean Jaures,a300,0,0,2,0,0,0,0,73,0
727,Once,Jean Jaures,a400,0,0,2,1,1,0,0,4,0
727,Once,Jean Jaures,a400,0,0,2,1,1,0,0,5,0
727,Once,Jean Jaures,a400,0,0,2,1,1,0,0,6,0
727,Once,Jean Jaures,a400,0,0,2,1,1,0,0,7,0
727,Once,Jean Jaures,a400,0,0,2,1,1,0,0,8,0
727,Once,Jean Jaures,a400,0,0,2,1,1,0,0,9,0
727,Once,Jean Jaures,a400,0,0,2,1,1,0,0,10,0
727,Once,Jean Jaures,a400,0,0,2,1,1,0,0,11,0
727,Once,Jean Jaures,a400,0,0,2,1,1,0,0,12,0
727,Once,Jean Jaures,a400,0,0,2,1,1,0,0,72,0
727,Once,Jean Jaures,a400,0,0,2,1,1,0,0,73,0
728,Once,Jean Jaures,a500,0,0,2,0,0,0,0,4,0
728,Once,Jean Jaures,a500,0,0,2,0,0,0,0,5,0
728,Once,Jean Jaures,a500,0,0,2,0,0,0,0,6,0
728,Once,Jean Jaures,a500,0,0,2,0,0,0,0,7,0
728,Once,Jean Jaures,a500,0,0,2,0,0,0,0,8,0
728,Once,Jean Jaures,a500,0,0,2,0,0,0,0,9,0
728,Once,Jean Jaures,a500,0,0,2,0,0,0,0,10,0
728,Once,Jean Jaures,a500,0,0,2,0,0,0,0,11,0
728,Once,Jean Jaures,a500,0,0,2,0,0,0,0,12,0
728,Once,Jean Jaures,a500,0,0,2,0,0,0,0,72,0
728,Once,Jean Jaures,a500,0,0,2,0,0,0,0,73,0
729,Once,Jean Jaures,a600,0,1,1,0,0,0,0,4,0
729,Once,Jean Jaures,a600,0,1,1,0,0,0,0,5,0
729,Once,Jean Jaures,a600,0,1,1,0,0,0,0,6,0
729,Once,Jean Jaures,a600,0,1,1,0,0,0,0,7,0
729,Once,Jean Jaures,a600,0,1,1,0,0,0,0,8,0
729,Once,Jean Jaures,a600,0,1,1,0,0,0,0,9,0
729,Once,Jean Jaures,a600,0,1,1,0,0,0,0,10,0
729,Once,Jean Jaures,a600,0,1,1,0,0,0,0,11,0
729,Once,Jean Jaures,a600,0,1,1,0,0,0,0,12,0
729,Once,Jean Jaures,a600,0,1,1,0,0,0,0,72,0
729,Once,Jean Jaures,a600,0,1,1,0,0,0,0,73,0
730,Once,Jean Jaures,a700,1,1,0,0,0,0,0,4,0
730,Once,Jean Jaures,a700,1,1,0,0,0,0,0,5,0
730,Once,Jean Jaures,a700,1,1,0,0,0,0,1,6,1
730,Once,Jean Jaures,a700,1,1,0,0,0,0,.25,7,.25
730,Once,Jean Jaures,a700,1,1,0,0,0,0,0,8,0
730,Once,Jean Jaures,a700,1,1,0,0,0,0,0,9,0
730,Once,Jean Jaures,a700,1,1,0,0,0,0,0,10,0
730,Once,Jean Jaures,a700,1,1,0,0,0,0,0,11,0
730,Once,Jean Jaures,a700,1,1,0,0,0,0,0,12,0
730,Once,Jean Jaures,a700,1,1,0,0,0,0,0,72,0
730,Once,Jean Jaures,a700,1,1,0,0,0,0,0,73,0
731,Once,Jean Jaures,a800,0,1,1,0,1,0,0,4,0
731,Once,Jean Jaures,a800,0,1,1,0,1,0,0,5,0
731,Once,Jean Jaures,a800,0,1,1,0,1,0,0,6,0
731,Once,Jean Jaures,a800,0,1,1,0,1,0,.25,7,.25
731,Once,Jean Jaures,a800,0,1,1,0,1,0,0,8,0
731,Once,Jean Jaures,a800,0,1,1,0,1,0,0,9,0
731,Once,Jean Jaures,a800,0,1,1,0,1,0,0,10,0
731,Once,Jean Jaures,a800,0,1,1,0,1,0,0,11,0
731,Once,Jean Jaures,a800,0,1,1,0,1,0,0,12,0
731,Once,Jean Jaures,a800,0,1,1,0,1,0,0,72,0
731,Once,Jean Jaures,a800,0,1,1,0,1,0,0,73,0
732,Once,Jean Jaures,a900,0,0,2,0,0,0,0,4,0
732,Once,Jean Jaures,a900,0,0,2,0,0,0,0,5,0
732,Once,Jean Jaures,a900,0,0,2,0,0,0,0,6,0
732,Once,Jean Jaures,a900,0,0,2,0,0,0,0,7,0
732,Once,Jean Jaures,a900,0,0,2,0,0,0,0,8,0
732,Once,Jean Jaures,a900,0,0,2,0,0,0,0,9,0
732,Once,Jean Jaures,a900,0,0,2,0,0,0,0,10,0
732,Once,Jean Jaures,a900,0,0,2,0,0,0,0,11,0
732,Once,Jean Jaures,a900,0,0,2,0,0,0,0,12,0
732,Once,Jean Jaures,a900,0,0,2,0,0,0,0,72,0
732,Once,Jean Jaures,a900,0,0,2,0,0,0,0,73,0
733,Once,Ecuador,a0-100,0,0,4,0,0,0,0,4,0
733,Once,Ecuador,a0-100,0,0,4,0,0,0,0,5,0
733,Once,Ecuador,a0-100,0,0,4,0,0,0,.25,6,.25
733,Once,Ecuador,a0-100,0,0,4,0,0,0,0,7,0
733,Once,Ecuador,a0-100,0,0,4,0,0,0,0,8,0
733,Once,Ecuador,a0-100,0,0,4,0,0,0,0,9,0
733,Once,Ecuador,a0-100,0,0,4,0,0,0,0,10,0
733,Once,Ecuador,a0-100,0,0,4,0,0,0,0,11,0
733,Once,Ecuador,a0-100,0,0,4,0,0,0,.25,12,.25
733,Once,Ecuador,a0-100,0,0,4,0,0,0,0,72,0
733,Once,Ecuador,a0-100,0,0,4,0,0,0,0,73,0
734,Once,Ecuador,a200,0,1,1,0,0,0,0,4,0
734,Once,Ecuador,a200,0,1,1,0,0,0,0,5,0
734,Once,Ecuador,a200,0,1,1,0,0,0,0,6,0
734,Once,Ecuador,a200,0,1,1,0,0,0,0,7,0
734,Once,Ecuador,a200,0,1,1,0,0,0,1,8,1
734,Once,Ecuador,a200,0,1,1,0,0,0,.25,9,.25
734,Once,Ecuador,a200,0,1,1,0,0,0,0,10,0
734,Once,Ecuador,a200,0,1,1,0,0,0,0,11,0
734,Once,Ecuador,a200,0,1,1,0,0,0,1,12,1
734,Once,Ecuador,a200,0,1,1,0,0,0,0,72,0
734,Once,Ecuador,a200,0,1,1,0,0,0,1,73,1
735,Once,Ecuador,a300,0,1,1,0,0,1,0,4,0
735,Once,Ecuador,a300,0,1,1,0,0,1,0,5,0
735,Once,Ecuador,a300,0,1,1,0,0,1,0,6,0
735,Once,Ecuador,a300,0,1,1,0,0,1,0,7,0
735,Once,Ecuador,a300,0,1,1,0,0,1,0,8,0
735,Once,Ecuador,a300,0,1,1,0,0,1,1.25,9,1.25
735,Once,Ecuador,a300,0,1,1,0,0,1,1,10,1
735,Once,Ecuador,a300,0,1,1,0,0,1,1,11,1
735,Once,Ecuador,a300,0,1,1,0,0,1,0,12,0
735,Once,Ecuador,a300,0,1,1,0,0,1,0,72,0
735,Once,Ecuador,a300,0,1,1,0,0,1,1,73,1
736,Once,Ecuador,a400,0,1,1,0,0,0,0,4,0
736,Once,Ecuador,a400,0,1,1,0,0,0,0,5,0
736,Once,Ecuador,a400,0,1,1,0,0,0,0,6,0
736,Once,Ecuador,a400,0,1,1,0,0,0,0,7,0
736,Once,Ecuador,a400,0,1,1,0,0,0,0,8,0
736,Once,Ecuador,a400,0,1,1,0,0,0,1,9,1
736,Once,Ecuador,a400,0,1,1,0,0,0,0,10,0
736,Once,Ecuador,a400,0,1,1,0,0,0,0,11,0
736,Once,Ecuador,a400,0,1,1,0,0,0,0,12,0
736,Once,Ecuador,a400,0,1,1,0,0,0,0,72,0
736,Once,Ecuador,a400,0,1,1,0,0,0,0,73,0
737,Once,Ecuador,a500,1,1,0,0,0,0,0,4,0
737,Once,Ecuador,a500,1,1,0,0,0,0,0,5,0
737,Once,Ecuador,a500,1,1,0,0,0,0,0,6,0
737,Once,Ecuador,a500,1,1,0,0,0,0,0,7,0
737,Once,Ecuador,a500,1,1,0,0,0,0,0,8,0
737,Once,Ecuador,a500,1,1,0,0,0,0,0,9,0
737,Once,Ecuador,a500,1,1,0,0,0,0,0,10,0
737,Once,Ecuador,a500,1,1,0,0,0,0,0,11,0
737,Once,Ecuador,a500,1,1,0,0,0,0,0,12,0
737,Once,Ecuador,a500,1,1,0,0,0,0,0,72,0
737,Once,Ecuador,a500,1,1,0,0,0,0,0,73,0
738,Once,Ecuador,a600,1,1,0,0,0,0,0,4,0
738,Once,Ecuador,a600,1,1,0,0,0,0,0,5,0
738,Once,Ecuador,a600,1,1,0,0,0,0,0,6,0
738,Once,Ecuador,a600,1,1,0,0,0,0,0,7,0
738,Once,Ecuador,a600,1,1,0,0,0,0,0,8,0
738,Once,Ecuador,a600,1,1,0,0,0,0,0,9,0
738,Once,Ecuador,a600,1,1,0,0,0,0,0,10,0
738,Once,Ecuador,a600,1,1,0,0,0,0,0,11,0
738,Once,Ecuador,a600,1,1,0,0,0,0,0,12,0
738,Once,Ecuador,a600,1,1,0,0,0,0,0,72,0
738,Once,Ecuador,a600,1,1,0,0,0,0,0,73,0
739,Once,Ecuador,a700,0,1,1,0,0,0,1,4,1
739,Once,Ecuador,a700,0,1,1,0,0,0,0,5,0
739,Once,Ecuador,a700,0,1,1,0,0,0,0,6,0
739,Once,Ecuador,a700,0,1,1,0,0,0,0,7,0
739,Once,Ecuador,a700,0,1,1,0,0,0,0,8,0
739,Once,Ecuador,a700,0,1,1,0,0,0,0,9,0
739,Once,Ecuador,a700,0,1,1,0,0,0,0,10,0
739,Once,Ecuador,a700,0,1,1,0,0,0,0,11,0
739,Once,Ecuador,a700,0,1,1,0,0,0,0,12,0
739,Once,Ecuador,a700,0,1,1,0,0,0,0,72,0
739,Once,Ecuador,a700,0,1,1,0,0,0,0,73,0
740,Once,Ecuador,a800,0,1,1,0,0,0,0,4,0
740,Once,Ecuador,a800,0,1,1,0,0,0,0,5,0
740,Once,Ecuador,a800,0,1,1,0,0,0,0,6,0
740,Once,Ecuador,a800,0,1,1,0,0,0,0,7,0
740,Once,Ecuador,a800,0,1,1,0,0,0,0,8,0
740,Once,Ecuador,a800,0,1,1,0,0,0,0,9,0
740,Once,Ecuador,a800,0,1,1,0,0,0,0,10,0
740,Once,Ecuador,a800,0,1,1,0,0,0,.25,11,.25
740,Once,Ecuador,a800,0,1,1,0,0,0,0,12,0
740,Once,Ecuador,a800,0,1,1,0,0,0,0,72,0
740,Once,Ecuador,a800,0,1,1,0,0,0,0,73,0
741,Once,Ecuador,a900,1,1,0,0,1,0,.25,4,.25
741,Once,Ecuador,a900,1,1,0,0,1,0,0,5,0
741,Once,Ecuador,a900,1,1,0,0,1,0,0,6,0
741,Once,Ecuador,a900,1,1,0,0,1,0,0,7,0
741,Once,Ecuador,a900,1,1,0,0,1,0,0,8,0
741,Once,Ecuador,a900,1,1,0,0,1,0,0,9,0
741,Once,Ecuador,a900,1,1,0,0,1,0,0,10,0
741,Once,Ecuador,a900,1,1,0,0,1,0,.25,11,.25
741,Once,Ecuador,a900,1,1,0,0,1,0,0,12,0
741,Once,Ecuador,a900,1,1,0,0,1,0,0,72,0
741,Once,Ecuador,a900,1,1,0,0,1,0,0,73,0
742,Once,Boulogne Sur Mer,a200,0,1,1,0,0,0,0,4,0
742,Once,Boulogne Sur Mer,a200,0,1,1,0,0,0,0,5,0
742,Once,Boulogne Sur Mer,a200,0,1,1,0,0,0,0,6,0
742,Once,Boulogne Sur Mer,a200,0,1,1,0,0,0,0,7,0
742,Once,Boulogne Sur Mer,a200,0,1,1,0,0,0,0,8,0
742,Once,Boulogne Sur Mer,a200,0,1,1,0,0,0,0,9,0
742,Once,Boulogne Sur Mer,a200,0,1,1,0,0,0,1,10,1
742,Once,Boulogne Sur Mer,a200,0,1,1,0,0,0,0,11,0
742,Once,Boulogne Sur Mer,a200,0,1,1,0,0,0,.25,12,.25
742,Once,Boulogne Sur Mer,a200,0,1,1,0,0,0,0,72,0
742,Once,Boulogne Sur Mer,a200,0,1,1,0,0,0,1,73,1
743,Once,Boulogne Sur Mer,a300,0,1,1,0,0,0,0,4,0
743,Once,Boulogne Sur Mer,a300,0,1,1,0,0,0,1,5,1
743,Once,Boulogne Sur Mer,a300,0,1,1,0,0,0,0,6,0
743,Once,Boulogne Sur Mer,a300,0,1,1,0,0,0,0,7,0
743,Once,Boulogne Sur Mer,a300,0,1,1,0,0,0,0,8,0
743,Once,Boulogne Sur Mer,a300,0,1,1,0,0,0,1,9,1
743,Once,Boulogne Sur Mer,a300,0,1,1,0,0,0,0,10,0
743,Once,Boulogne Sur Mer,a300,0,1,1,0,0,0,1,11,1
743,Once,Boulogne Sur Mer,a300,0,1,1,0,0,0,1.5,12,1.5
743,Once,Boulogne Sur Mer,a300,0,1,1,0,0,0,0,72,0
743,Once,Boulogne Sur Mer,a300,0,1,1,0,0,0,0,73,0
744,Once,Boulogne Sur Mer,a400,0,1,1,0,0,0,0,4,0
744,Once,Boulogne Sur Mer,a400,0,1,1,0,0,0,0,5,0
744,Once,Boulogne Sur Mer,a400,0,1,1,0,0,0,0,6,0
744,Once,Boulogne Sur Mer,a400,0,1,1,0,0,0,0,7,0
744,Once,Boulogne Sur Mer,a400,0,1,1,0,0,0,0,8,0
744,Once,Boulogne Sur Mer,a400,0,1,1,0,0,0,0,9,0
744,Once,Boulogne Sur Mer,a400,0,1,1,0,0,0,0,10,0
744,Once,Boulogne Sur Mer,a400,0,1,1,0,0,0,0,11,0
744,Once,Boulogne Sur Mer,a400,0,1,1,0,0,0,.25,12,.25
744,Once,Boulogne Sur Mer,a400,0,1,1,0,0,0,0,72,0
744,Once,Boulogne Sur Mer,a400,0,1,1,0,0,0,0,73,0
745,Once,Boulogne Sur Mer,a500,0,1,1,0,0,0,0,4,0
745,Once,Boulogne Sur Mer,a500,0,1,1,0,0,0,0,5,0
745,Once,Boulogne Sur Mer,a500,0,1,1,0,0,0,0,6,0
745,Once,Boulogne Sur Mer,a500,0,1,1,0,0,0,1,7,1
745,Once,Boulogne Sur Mer,a500,0,1,1,0,0,0,0,8,0
745,Once,Boulogne Sur Mer,a500,0,1,1,0,0,0,0,9,0
745,Once,Boulogne Sur Mer,a500,0,1,1,0,0,0,1,10,1
745,Once,Boulogne Sur Mer,a500,0,1,1,0,0,0,0,11,0
745,Once,Boulogne Sur Mer,a500,0,1,1,0,0,0,0,12,0
745,Once,Boulogne Sur Mer,a500,0,1,1,0,0,0,0,72,0
745,Once,Boulogne Sur Mer,a500,0,1,1,0,0,0,0,73,0
746,Once,Boulogne Sur Mer,a600,1,1,0,0,0,0,1,4,1
746,Once,Boulogne Sur Mer,a600,1,1,0,0,0,0,0,5,0
746,Once,Boulogne Sur Mer,a600,1,1,0,0,0,0,0,6,0
746,Once,Boulogne Sur Mer,a600,1,1,0,0,0,0,0,7,0
746,Once,Boulogne Sur Mer,a600,1,1,0,0,0,0,0,8,0
746,Once,Boulogne Sur Mer,a600,1,1,0,0,0,0,0,9,0
746,Once,Boulogne Sur Mer,a600,1,1,0,0,0,0,0,10,0
746,Once,Boulogne Sur Mer,a600,1,1,0,0,0,0,0,11,0
746,Once,Boulogne Sur Mer,a600,1,1,0,0,0,0,.25,12,.25
746,Once,Boulogne Sur Mer,a600,1,1,0,0,0,0,0,72,0
746,Once,Boulogne Sur Mer,a600,1,1,0,0,0,0,0,73,0
747,Once,Boulogne Sur Mer,a700,0,1,1,0,0,0,0,4,0
747,Once,Boulogne Sur Mer,a700,0,1,1,0,0,0,0,5,0
747,Once,Boulogne Sur Mer,a700,0,1,1,0,0,0,0,6,0
747,Once,Boulogne Sur Mer,a700,0,1,1,0,0,0,0,7,0
747,Once,Boulogne Sur Mer,a700,0,1,1,0,0,0,0,8,0
747,Once,Boulogne Sur Mer,a700,0,1,1,0,0,0,0,9,0
747,Once,Boulogne Sur Mer,a700,0,1,1,0,0,0,.25,10,.25
747,Once,Boulogne Sur Mer,a700,0,1,1,0,0,0,.25,11,.25
747,Once,Boulogne Sur Mer,a700,0,1,1,0,0,0,.25,12,.25
747,Once,Boulogne Sur Mer,a700,0,1,1,0,0,0,0,72,0
747,Once,Boulogne Sur Mer,a700,0,1,1,0,0,0,0,73,0
748,Once,Boulogne Sur Mer,a800,0,1,1,0,0,0,0,4,0
748,Once,Boulogne Sur Mer,a800,0,1,1,0,0,0,0,5,0
748,Once,Boulogne Sur Mer,a800,0,1,1,0,0,0,0,6,0
748,Once,Boulogne Sur Mer,a800,0,1,1,0,0,0,0,7,0
748,Once,Boulogne Sur Mer,a800,0,1,1,0,0,0,0,8,0
748,Once,Boulogne Sur Mer,a800,0,1,1,0,0,0,0,9,0
748,Once,Boulogne Sur Mer,a800,0,1,1,0,0,0,.25,10,.25
748,Once,Boulogne Sur Mer,a800,0,1,1,0,0,0,.25,11,.25
748,Once,Boulogne Sur Mer,a800,0,1,1,0,0,0,0,12,0
748,Once,Boulogne Sur Mer,a800,0,1,1,0,0,0,0,72,0
748,Once,Boulogne Sur Mer,a800,0,1,1,0,0,0,0,73,0
749,Once,Boulogne Sur Mer,a900,1,1,0,0,0,0,0,4,0
749,Once,Boulogne Sur Mer,a900,1,1,0,0,0,0,0,5,0
749,Once,Boulogne Sur Mer,a900,1,1,0,0,0,0,0,6,0
749,Once,Boulogne Sur Mer,a900,1,1,0,0,0,0,0,7,0
749,Once,Boulogne Sur Mer,a900,1,1,0,0,0,0,0,8,0
749,Once,Boulogne Sur Mer,a900,1,1,0,0,0,0,0,9,0
749,Once,Boulogne Sur Mer,a900,1,1,0,0,0,0,0,10,0
749,Once,Boulogne Sur Mer,a900,1,1,0,0,0,0,0,11,0
749,Once,Boulogne Sur Mer,a900,1,1,0,0,0,0,0,12,0
749,Once,Boulogne Sur Mer,a900,1,1,0,0,0,0,0,72,0
749,Once,Boulogne Sur Mer,a900,1,1,0,0,0,0,0,73,0
750,Once,Pueyrredon,a0-100,0,0,3,0,0,0,0,4,0
750,Once,Pueyrredon,a0-100,0,0,3,0,0,0,0,5,0
750,Once,Pueyrredon,a0-100,0,0,3,0,0,0,0,6,0
750,Once,Pueyrredon,a0-100,0,0,3,0,0,0,0,7,0
750,Once,Pueyrredon,a0-100,0,0,3,0,0,0,0,8,0
750,Once,Pueyrredon,a0-100,0,0,3,0,0,0,0,9,0
750,Once,Pueyrredon,a0-100,0,0,3,0,0,0,0,10,0
750,Once,Pueyrredon,a0-100,0,0,3,0,0,0,0,11,0
750,Once,Pueyrredon,a0-100,0,0,3,0,0,0,0,12,0
750,Once,Pueyrredon,a0-100,0,0,3,0,0,0,0,72,0
750,Once,Pueyrredon,a0-100,0,0,3,0,0,0,0,73,0
751,Once,Pueyrredon,a100,0,0,2,0,0,0,0,4,0
751,Once,Pueyrredon,a100,0,0,2,0,0,0,0,5,0
751,Once,Pueyrredon,a100,0,0,2,0,0,0,0,6,0
751,Once,Pueyrredon,a100,0,0,2,0,0,0,0,7,0
751,Once,Pueyrredon,a100,0,0,2,0,0,0,0,8,0
751,Once,Pueyrredon,a100,0,0,2,0,0,0,0,9,0
751,Once,Pueyrredon,a100,0,0,2,0,0,0,0,10,0
751,Once,Pueyrredon,a100,0,0,2,0,0,0,0,11,0
751,Once,Pueyrredon,a100,0,0,2,0,0,0,0,12,0
751,Once,Pueyrredon,a100,0,0,2,0,0,0,0,72,0
751,Once,Pueyrredon,a100,0,0,2,0,0,0,0,73,0
752,Once,Pueyrredon,a200,0,0,2,0,0,1,0,4,0
752,Once,Pueyrredon,a200,0,0,2,0,0,1,0,5,0
752,Once,Pueyrredon,a200,0,0,2,0,0,1,0,6,0
752,Once,Pueyrredon,a200,0,0,2,0,0,1,0,7,0
752,Once,Pueyrredon,a200,0,0,2,0,0,1,0,8,0
752,Once,Pueyrredon,a200,0,0,2,0,0,1,0,9,0
752,Once,Pueyrredon,a200,0,0,2,0,0,1,0,10,0
752,Once,Pueyrredon,a200,0,0,2,0,0,1,.25,11,.25
752,Once,Pueyrredon,a200,0,0,2,0,0,1,0,12,0
752,Once,Pueyrredon,a200,0,0,2,0,0,1,0,72,0
752,Once,Pueyrredon,a200,0,0,2,0,0,1,0,73,0
753,Once,Pueyrredon,a300,0,0,2,0,0,1,0,4,0
753,Once,Pueyrredon,a300,0,0,2,0,0,1,0,5,0
753,Once,Pueyrredon,a300,0,0,2,0,0,1,0,6,0
753,Once,Pueyrredon,a300,0,0,2,0,0,1,0,7,0
753,Once,Pueyrredon,a300,0,0,2,0,0,1,.25,8,.25
753,Once,Pueyrredon,a300,0,0,2,0,0,1,0,9,0
753,Once,Pueyrredon,a300,0,0,2,0,0,1,0,10,0
753,Once,Pueyrredon,a300,0,0,2,0,0,1,.25,11,.25
753,Once,Pueyrredon,a300,0,0,2,0,0,1,0,12,0
753,Once,Pueyrredon,a300,0,0,2,0,0,1,0,72,0
753,Once,Pueyrredon,a300,0,0,2,0,0,1,0,73,0
754,Once,Pueyrredon,a400,0,0,2,0,0,0,0,4,0
754,Once,Pueyrredon,a400,0,0,2,0,0,0,0,5,0
754,Once,Pueyrredon,a400,0,0,2,0,0,0,0,6,0
754,Once,Pueyrredon,a400,0,0,2,0,0,0,0,7,0
754,Once,Pueyrredon,a400,0,0,2,0,0,0,.5,8,.5
754,Once,Pueyrredon,a400,0,0,2,0,0,0,0,9,0
754,Once,Pueyrredon,a400,0,0,2,0,0,0,0,10,0
754,Once,Pueyrredon,a400,0,0,2,0,0,0,0,11,0
754,Once,Pueyrredon,a400,0,0,2,0,0,0,0,12,0
754,Once,Pueyrredon,a400,0,0,2,0,0,0,0,72,0
754,Once,Pueyrredon,a400,0,0,2,0,0,0,0,73,0
755,Once,Pueyrredon,a500,0,1,1,1,0,1,0,4,0
755,Once,Pueyrredon,a500,0,1,1,1,0,1,0,5,0
755,Once,Pueyrredon,a500,0,1,1,1,0,1,0,6,0
755,Once,Pueyrredon,a500,0,1,1,1,0,1,0,7,0
755,Once,Pueyrredon,a500,0,1,1,1,0,1,.25,8,.25
755,Once,Pueyrredon,a500,0,1,1,1,0,1,0,9,0
755,Once,Pueyrredon,a500,0,1,1,1,0,1,0,10,0
755,Once,Pueyrredon,a500,0,1,1,1,0,1,0,11,0
755,Once,Pueyrredon,a500,0,1,1,1,0,1,0,12,0
755,Once,Pueyrredon,a500,0,1,1,1,0,1,0,72,0
755,Once,Pueyrredon,a500,0,1,1,1,0,1,0,73,0
756,Once,Pueyrredon,a600,1,1,0,0,0,1,0,4,0
756,Once,Pueyrredon,a600,1,1,0,0,0,1,0,5,0
756,Once,Pueyrredon,a600,1,1,0,0,0,1,0,6,0
756,Once,Pueyrredon,a600,1,1,0,0,0,1,0,7,0
756,Once,Pueyrredon,a600,1,1,0,0,0,1,0,8,0
756,Once,Pueyrredon,a600,1,1,0,0,0,1,0,9,0
756,Once,Pueyrredon,a600,1,1,0,0,0,1,0,10,0
756,Once,Pueyrredon,a600,1,1,0,0,0,1,0,11,0
756,Once,Pueyrredon,a600,1,1,0,0,0,1,0,12,0
756,Once,Pueyrredon,a600,1,1,0,0,0,1,0,72,0
756,Once,Pueyrredon,a600,1,1,0,0,0,1,0,73,0
757,Once,Pueyrredon,a700,0,1,1,0,0,0,0,4,0
757,Once,Pueyrredon,a700,0,1,1,0,0,0,0,5,0
757,Once,Pueyrredon,a700,0,1,1,0,0,0,0,6,0
757,Once,Pueyrredon,a700,0,1,1,0,0,0,0,7,0
757,Once,Pueyrredon,a700,0,1,1,0,0,0,0,8,0
757,Once,Pueyrredon,a700,0,1,1,0,0,0,0,9,0
757,Once,Pueyrredon,a700,0,1,1,0,0,0,0,10,0
757,Once,Pueyrredon,a700,0,1,1,0,0,0,0,11,0
757,Once,Pueyrredon,a700,0,1,1,0,0,0,0,12,0
757,Once,Pueyrredon,a700,0,1,1,0,0,0,0,72,0
757,Once,Pueyrredon,a700,0,1,1,0,0,0,0,73,0
758,Once,Pueyrredon,a800,0,0,2,1,0,0,0,4,0
758,Once,Pueyrredon,a800,0,0,2,1,0,0,0,5,0
758,Once,Pueyrredon,a800,0,0,2,1,0,0,0,6,0
