"","observ","barrio","calle","altura","institu1","institu3","distanci","edpub","estserv","banco","totrob","mes","totrob2","category","month","month.label"
"2490",249,"Belgrano","Vidal","a1700",0,0,3,0,0,0,0,73,0,4,8,"July (18-31)"
"2491",250,"Belgrano","Vidal","a1800",0,0,2,0,0,0,0,4,0,3,4,"April"
"2492",250,"Belgrano","Vidal","a1800",0,0,2,0,0,0,0,5,0,3,5,"May"
"2493",250,"Belgrano","Vidal","a1800",0,0,2,0,0,0,0,6,0,3,6,"June"
"2494",250,"Belgrano","Vidal","a1800",0,0,2,0,0,0,0,7,0,3,7,"July (1-17)"
"2495",250,"Belgrano","Vidal","a1800",0,0,2,0,0,0,0.25,8,0.25,3,9,"August"
"2496",250,"Belgrano","Vidal","a1800",0,0,2,0,0,0,0,9,0,3,10,"September"
"2497",250,"Belgrano","Vidal","a1800",0,0,2,0,0,0,0,10,0,3,11,"October"
"2498",250,"Belgrano","Vidal","a1800",0,0,2,0,0,0,0,11,0,3,12,"November"
"2499",250,"Belgrano","Vidal","a1800",0,0,2,0,0,0,0,12,0,3,13,"December"
"2500",250,"Belgrano","Vidal","a1800",0,0,2,0,0,0,0,73,0.25,3,8,"July (18-31)"
"2501",251,"Belgrano","Vidal","a1900",0,1,1,0,0,0,0,4,0,2,4,"April"
"2502",251,"Belgrano","Vidal","a1900",0,1,1,0,0,0,0.25,5,0.25,2,5,"May"
"2503",251,"Belgrano","Vidal","a1900",0,1,1,0,0,0,0,6,0,2,6,"June"
"2504",251,"Belgrano","Vidal","a1900",0,1,1,0,0,0,0,7,0,2,7,"July (1-17)"
"2505",251,"Belgrano","Vidal","a1900",0,1,1,0,0,0,1.25,8,1.25,2,9,"August"
"2506",251,"Belgrano","Vidal","a1900",0,1,1,0,0,0,1,9,1,2,10,"September"
"2507",251,"Belgrano","Vidal","a1900",0,1,1,0,0,0,0,10,0,2,11,"October"
"2508",251,"Belgrano","Vidal","a1900",0,1,1,0,0,0,0.25,11,0.25,2,12,"November"
"2509",251,"Belgrano","Vidal","a1900",0,1,1,0,0,0,0,12,0,2,13,"December"
"2510",251,"Belgrano","Vidal","a1900",0,1,1,0,0,0,0,73,0.25,2,8,"July (18-31)"
"2511",252,"Belgrano","Vidal","a2000",1,1,0,0,0,0,0,4,0,1,4,"April"
"2512",252,"Belgrano","Vidal","a2000",1,1,0,0,0,0,0.5,5,0.5,1,5,"May"
"2513",252,"Belgrano","Vidal","a2000",1,1,0,0,0,0,0,6,0,1,6,"June"
"2514",252,"Belgrano","Vidal","a2000",1,1,0,0,0,0,0,7,0,1,7,"July (1-17)"
"2515",252,"Belgrano","Vidal","a2000",1,1,0,0,0,0,0,8,0,1,9,"August"
"2516",252,"Belgrano","Vidal","a2000",1,1,0,0,0,0,0,9,0,1,10,"September"
"2517",252,"Belgrano","Vidal","a2000",1,1,0,0,0,0,0.25,10,0.25,1,11,"October"
"2518",252,"Belgrano","Vidal","a2000",1,1,0,0,0,0,0.25,11,0.25,1,12,"November"
"2519",252,"Belgrano","Vidal","a2000",1,1,0,0,0,0,0,12,0,1,13,"December"
"2520",252,"Belgrano","Vidal","a2000",1,1,0,0,0,0,0,73,0,1,8,"July (18-31)"
"2521",253,"Belgrano","Vidal","a2100",0,1,1,0,0,0,0.25,4,0.25,2,4,"April"
"2522",253,"Belgrano","Vidal","a2100",0,1,1,0,0,0,0.25,5,0.25,2,5,"May"
"2523",253,"Belgrano","Vidal","a2100",0,1,1,0,0,0,0,6,0,2,6,"June"
"2524",253,"Belgrano","Vidal","a2100",0,1,1,0,0,0,0,7,0,2,7,"July (1-17)"
"2525",253,"Belgrano","Vidal","a2100",0,1,1,0,0,0,0,8,0,2,9,"August"
"2526",253,"Belgrano","Vidal","a2100",0,1,1,0,0,0,0,9,0,2,10,"September"
"2527",253,"Belgrano","Vidal","a2100",0,1,1,0,0,0,0.25,10,0.25,2,11,"October"
"2528",253,"Belgrano","Vidal","a2100",0,1,1,0,0,0,1.25,11,1.25,2,12,"November"
"2529",253,"Belgrano","Vidal","a2100",0,1,1,0,0,0,0,12,0,2,13,"December"
"2530",253,"Belgrano","Vidal","a2100",0,1,1,0,0,0,0,73,0.25,2,8,"July (18-31)"
"2531",254,"Belgrano","Vidal","a2200",0,0,2,0,0,0,0.25,4,0.25,3,4,"April"
"2532",254,"Belgrano","Vidal","a2200",0,0,2,0,0,0,0,5,0,3,5,"May"
"2533",254,"Belgrano","Vidal","a2200",0,0,2,0,0,0,0,6,0,3,6,"June"
"2534",254,"Belgrano","Vidal","a2200",0,0,2,0,0,0,0,7,0,3,7,"July (1-17)"
"2535",254,"Belgrano","Vidal","a2200",0,0,2,0,0,0,0,8,0,3,9,"August"
"2536",254,"Belgrano","Vidal","a2200",0,0,2,0,0,0,0,9,0,3,10,"September"
"2537",254,"Belgrano","Vidal","a2200",0,0,2,0,0,0,0,10,0,3,11,"October"
"2538",254,"Belgrano","Vidal","a2200",0,0,2,0,0,0,0.25,11,0.25,3,12,"November"
"2539",254,"Belgrano","Vidal","a2200",0,0,2,0,0,0,0,12,0,3,13,"December"
"2540",254,"Belgrano","Vidal","a2200",0,0,2,0,0,0,0,73,0.25,3,8,"July (18-31)"
"2541",255,"Belgrano","Vidal","a2300",0,0,2,0,0,0,0,4,0,3,4,"April"
"2542",255,"Belgrano","Vidal","a2300",0,0,2,0,0,0,0,5,0,3,5,"May"
"2543",255,"Belgrano","Vidal","a2300",0,0,2,0,0,0,0.25,6,0.25,3,6,"June"
"2544",255,"Belgrano","Vidal","a2300",0,0,2,0,0,0,0,7,0,3,7,"July (1-17)"
"2545",255,"Belgrano","Vidal","a2300",0,0,2,0,0,0,0,8,0,3,9,"August"
"2546",255,"Belgrano","Vidal","a2300",0,0,2,0,0,0,0,9,0,3,10,"September"
"2547",255,"Belgrano","Vidal","a2300",0,0,2,0,0,0,0,10,0,3,11,"October"
"2548",255,"Belgrano","Vidal","a2300",0,0,2,0,0,0,0.25,11,0.25,3,12,"November"
"2549",255,"Belgrano","Vidal","a2300",0,0,2,0,0,0,0,12,0,3,13,"December"
"2550",255,"Belgrano","Vidal","a2300",0,0,2,0,0,0,0,73,0,3,8,"July (18-31)"
"2551",256,"Belgrano","Vidal","a2400",0,0,2,0,0,0,0,4,0,3,4,"April"
"2552",256,"Belgrano","Vidal","a2400",0,0,2,0,0,0,0,5,0,3,5,"May"
"2553",256,"Belgrano","Vidal","a2400",0,0,2,0,0,0,0.5,6,0.5,3,6,"June"
"2554",256,"Belgrano","Vidal","a2400",0,0,2,0,0,0,0,7,0,3,7,"July (1-17)"
"2555",256,"Belgrano","Vidal","a2400",0,0,2,0,0,0,1,8,1,3,9,"August"
"2556",256,"Belgrano","Vidal","a2400",0,0,2,0,0,0,0,9,0,3,10,"September"
"2557",256,"Belgrano","Vidal","a2400",0,0,2,0,0,0,0,10,0,3,11,"October"
"2558",256,"Belgrano","Vidal","a2400",0,0,2,0,0,0,0.25,11,0.25,3,12,"November"
"2559",256,"Belgrano","Vidal","a2400",0,0,2,0,0,0,0.25,12,0.25,3,13,"December"
"2560",256,"Belgrano","Vidal","a2400",0,0,2,0,0,0,0.25,73,0.25,3,8,"July (18-31)"
"2561",257,"Belgrano","Vidal","a2500",0,0,2,0,0,0,0,4,0,3,4,"April"
"2562",257,"Belgrano","Vidal","a2500",0,0,2,0,0,0,0,5,0,3,5,"May"
"2563",257,"Belgrano","Vidal","a2500",0,0,2,0,0,0,0.25,6,0.25,3,6,"June"
"2564",257,"Belgrano","Vidal","a2500",0,0,2,0,0,0,0,7,0,3,7,"July (1-17)"
"2565",257,"Belgrano","Vidal","a2500",0,0,2,0,0,0,0.25,8,0.25,3,9,"August"
"2566",257,"Belgrano","Vidal","a2500",0,0,2,0,0,0,0.25,9,0.25,3,10,"September"
"2567",257,"Belgrano","Vidal","a2500",0,0,2,0,0,0,0,10,0,3,11,"October"
"2568",257,"Belgrano","Vidal","a2500",0,0,2,0,0,0,0.25,11,0.25,3,12,"November"
"2569",257,"Belgrano","Vidal","a2500",0,0,2,0,0,0,0.25,12,0.25,3,13,"December"
"2570",257,"Belgrano","Vidal","a2500",0,0,2,0,0,0,0.25,73,0.25,3,8,"July (18-31)"
"2571",258,"Belgrano","Vidal","a2600",0,0,3,0,0,0,1,4,1,4,4,"April"
"2572",258,"Belgrano","Vidal","a2600",0,0,3,0,0,0,0,5,0,4,5,"May"
"2573",258,"Belgrano","Vidal","a2600",0,0,3,0,0,0,0,6,0,4,6,"June"
"2574",258,"Belgrano","Vidal","a2600",0,0,3,0,0,0,0,7,0,4,7,"July (1-17)"
"2575",258,"Belgrano","Vidal","a2600",0,0,3,0,0,0,0.25,8,0.25,4,9,"August"
"2576",258,"Belgrano","Vidal","a2600",0,0,3,0,0,0,0.5,9,0.5,4,10,"September"
"2577",258,"Belgrano","Vidal","a2600",0,0,3,0,0,0,0,10,0,4,11,"October"
"2578",258,"Belgrano","Vidal","a2600",0,0,3,0,0,0,0.25,11,0.25,4,12,"November"
"2579",258,"Belgrano","Vidal","a2600",0,0,3,0,0,0,0,12,0,4,13,"December"
"2580",258,"Belgrano","Vidal","a2600",0,0,3,0,0,0,0.25,73,0.25,4,8,"July (18-31)"
"2581",259,"Belgrano","Vidal","a2700",0,0,2,0,0,0,0,4,0,3,4,"April"
"2582",259,"Belgrano","Vidal","a2700",0,0,2,0,0,0,0,5,0,3,5,"May"
"2583",259,"Belgrano","Vidal","a2700",0,0,2,0,0,0,0,6,0,3,6,"June"
"2584",259,"Belgrano","Vidal","a2700",0,0,2,0,0,0,0,7,0,3,7,"July (1-17)"
"2585",259,"Belgrano","Vidal","a2700",0,0,2,0,0,0,0,8,0,3,9,"August"
"2586",259,"Belgrano","Vidal","a2700",0,0,2,0,0,0,0.25,9,0.25,3,10,"September"
"2587",259,"Belgrano","Vidal","a2700",0,0,2,0,0,0,0,10,0,3,11,"October"
"2588",259,"Belgrano","Vidal","a2700",0,0,2,0,0,0,1,11,1,3,12,"November"
"2589",259,"Belgrano","Vidal","a2700",0,0,2,0,0,0,0,12,0,3,13,"December"
"2590",259,"Belgrano","Vidal","a2700",0,0,2,0,0,0,0.25,73,0.25,3,8,"July (18-31)"
"2591",260,"Belgrano","Vidal","a2800",0,1,1,0,0,0,1,4,1,2,4,"April"
"2592",260,"Belgrano","Vidal","a2800",0,1,1,0,0,0,0.25,5,0.25,2,5,"May"
"2593",260,"Belgrano","Vidal","a2800",0,1,1,0,0,0,1,6,1,2,6,"June"
"2594",260,"Belgrano","Vidal","a2800",0,1,1,0,0,0,0,7,0,2,7,"July (1-17)"
"2595",260,"Belgrano","Vidal","a2800",0,1,1,0,0,0,0,8,0,2,9,"August"
"2596",260,"Belgrano","Vidal","a2800",0,1,1,0,0,0,0,9,0,2,10,"September"
"2597",260,"Belgrano","Vidal","a2800",0,1,1,0,0,0,0,10,0,2,11,"October"
"2598",260,"Belgrano","Vidal","a2800",0,1,1,0,0,0,0,11,0,2,12,"November"
"2599",260,"Belgrano","Vidal","a2800",0,1,1,0,0,0,0,12,0,2,13,"December"
"2600",260,"Belgrano","Vidal","a2800",0,1,1,0,0,0,0,73,0,2,8,"July (18-31)"
"2601",261,"Belgrano","Moldes","a600",0,0,7,0,0,0,0,4,0,4,4,"April"
"2602",261,"Belgrano","Moldes","a600",0,0,7,0,0,0,0,5,0,4,5,"May"
"2603",261,"Belgrano","Moldes","a600",0,0,7,0,0,0,0,6,0,4,6,"June"
"2604",261,"Belgrano","Moldes","a600",0,0,7,0,0,0,0,7,0,4,7,"July (1-17)"
"2605",261,"Belgrano","Moldes","a600",0,0,7,0,0,0,0.5,8,0.5,4,9,"August"
"2606",261,"Belgrano","Moldes","a600",0,0,7,0,0,0,0,9,0,4,10,"September"
"2607",261,"Belgrano","Moldes","a600",0,0,7,0,0,0,0,10,0,4,11,"October"
"2608",261,"Belgrano","Moldes","a600",0,0,7,0,0,0,0,11,0,4,12,"November"
"2609",261,"Belgrano","Moldes","a600",0,0,7,0,0,0,0,12,0,4,13,"December"
"2610",261,"Belgrano","Moldes","a600",0,0,7,0,0,0,0,73,0,4,8,"July (18-31)"
"2611",262,"Belgrano","Moldes","a700",0,0,7,0,0,0,0,4,0,4,4,"April"
"2612",262,"Belgrano","Moldes","a700",0,0,7,0,0,0,0,5,0,4,5,"May"
"2613",262,"Belgrano","Moldes","a700",0,0,7,0,0,0,0,6,0,4,6,"June"
"2614",262,"Belgrano","Moldes","a700",0,0,7,0,0,0,0.25,7,0.25,4,7,"July (1-17)"
"2615",262,"Belgrano","Moldes","a700",0,0,7,0,0,0,0.5,8,0.5,4,9,"August"
"2616",262,"Belgrano","Moldes","a700",0,0,7,0,0,0,0,9,0,4,10,"September"
"2617",262,"Belgrano","Moldes","a700",0,0,7,0,0,0,0,10,0,4,11,"October"
"2618",262,"Belgrano","Moldes","a700",0,0,7,0,0,0,0,11,0,4,12,"November"
"2619",262,"Belgrano","Moldes","a700",0,0,7,0,0,0,1,12,1,4,13,"December"
"2620",262,"Belgrano","Moldes","a700",0,0,7,0,0,0,0,73,0,4,8,"July (18-31)"
"2621",263,"Belgrano","Moldes","a800",0,0,8,0,0,0,0,4,0,4,4,"April"
"2622",263,"Belgrano","Moldes","a800",0,0,8,0,0,0,0,5,0,4,5,"May"
"2623",263,"Belgrano","Moldes","a800",0,0,8,0,0,0,0,6,0,4,6,"June"
"2624",263,"Belgrano","Moldes","a800",0,0,8,0,0,0,0.25,7,0.25,4,7,"July (1-17)"
"2625",263,"Belgrano","Moldes","a800",0,0,8,0,0,0,0,8,0,4,9,"August"
"2626",263,"Belgrano","Moldes","a800",0,0,8,0,0,0,0,9,0,4,10,"September"
"2627",263,"Belgrano","Moldes","a800",0,0,8,0,0,0,0,10,0,4,11,"October"
"2628",263,"Belgrano","Moldes","a800",0,0,8,0,0,0,0,11,0,4,12,"November"
"2629",263,"Belgrano","Moldes","a800",0,0,8,0,0,0,0,12,0,4,13,"December"
"2630",263,"Belgrano","Moldes","a800",0,0,8,0,0,0,0,73,0,4,8,"July (18-31)"
"2631",264,"Belgrano","Moldes","a900",0,0,9,0,0,0,0,4,0,4,4,"April"
"2632",264,"Belgrano","Moldes","a900",0,0,9,0,0,0,0,5,0,4,5,"May"
"2633",264,"Belgrano","Moldes","a900",0,0,9,0,0,0,0,6,0,4,6,"June"
"2634",264,"Belgrano","Moldes","a900",0,0,9,0,0,0,0,7,0,4,7,"July (1-17)"
"2635",264,"Belgrano","Moldes","a900",0,0,9,0,0,0,0,8,0,4,9,"August"
"2636",264,"Belgrano","Moldes","a900",0,0,9,0,0,0,1,9,1,4,10,"September"
"2637",264,"Belgrano","Moldes","a900",0,0,9,0,0,0,0,10,0,4,11,"October"
"2638",264,"Belgrano","Moldes","a900",0,0,9,0,0,0,0,11,0,4,12,"November"
"2639",264,"Belgrano","Moldes","a900",0,0,9,0,0,0,0,12,0,4,13,"December"
"2640",264,"Belgrano","Moldes","a900",0,0,9,0,0,0,0,73,0,4,8,"July (18-31)"
"2641",265,"Belgrano","Moldes","a1000",0,0,10,0,0,0,0,4,0,4,4,"April"
"2642",265,"Belgrano","Moldes","a1000",0,0,10,0,0,0,0.25,5,0.25,4,5,"May"
"2643",265,"Belgrano","Moldes","a1000",0,0,10,0,0,0,0,6,0,4,6,"June"
"2644",265,"Belgrano","Moldes","a1000",0,0,10,0,0,0,0,7,0,4,7,"July (1-17)"
"2645",265,"Belgrano","Moldes","a1000",0,0,10,0,0,0,0,8,0,4,9,"August"
"2646",265,"Belgrano","Moldes","a1000",0,0,10,0,0,0,0,9,0,4,10,"September"
"2647",265,"Belgrano","Moldes","a1000",0,0,10,0,0,0,0,10,0,4,11,"October"
"2648",265,"Belgrano","Moldes","a1000",0,0,10,0,0,0,0,11,0,4,12,"November"
"2649",265,"Belgrano","Moldes","a1000",0,0,10,0,0,0,0,12,0,4,13,"December"
"2650",265,"Belgrano","Moldes","a1000",0,0,10,0,0,0,0,73,0,4,8,"July (18-31)"
"2651",266,"Belgrano","Moldes","a1100",0,0,10,0,0,0,0,4,0,4,4,"April"
"2652",266,"Belgrano","Moldes","a1100",0,0,10,0,0,0,0.25,5,0.25,4,5,"May"
"2653",266,"Belgrano","Moldes","a1100",0,0,10,0,0,0,0,6,0,4,6,"June"
"2654",266,"Belgrano","Moldes","a1100",0,0,10,0,0,0,0,7,0,4,7,"July (1-17)"
"2655",266,"Belgrano","Moldes","a1100",0,0,10,0,0,0,0,8,0,4,9,"August"
"2656",266,"Belgrano","Moldes","a1100",0,0,10,0,0,0,0,9,0,4,10,"September"
"2657",266,"Belgrano","Moldes","a1100",0,0,10,0,0,0,1,10,1,4,11,"October"
"2658",266,"Belgrano","Moldes","a1100",0,0,10,0,0,0,1,11,1,4,12,"November"
"2659",266,"Belgrano","Moldes","a1100",0,0,10,0,0,0,0,12,0,4,13,"December"
"2660",266,"Belgrano","Moldes","a1100",0,0,10,0,0,0,0,73,0,4,8,"July (18-31)"
"2661",267,"Belgrano","Moldes","a1200",0,0,9,0,0,0,0,4,0,4,4,"April"
"2662",267,"Belgrano","Moldes","a1200",0,0,9,0,0,0,0.25,5,0.25,4,5,"May"
"2663",267,"Belgrano","Moldes","a1200",0,0,9,0,0,0,0.5,6,0.5,4,6,"June"
"2664",267,"Belgrano","Moldes","a1200",0,0,9,0,0,0,0,7,0,4,7,"July (1-17)"
"2665",267,"Belgrano","Moldes","a1200",0,0,9,0,0,0,0,8,0,4,9,"August"
"2666",267,"Belgrano","Moldes","a1200",0,0,9,0,0,0,0,9,0,4,10,"September"
"2667",267,"Belgrano","Moldes","a1200",0,0,9,0,0,0,0,10,0,4,11,"October"
"2668",267,"Belgrano","Moldes","a1200",0,0,9,0,0,0,0,11,0,4,12,"November"
"2669",267,"Belgrano","Moldes","a1200",0,0,9,0,0,0,0,12,0,4,13,"December"
"2670",267,"Belgrano","Moldes","a1200",0,0,9,0,0,0,0,73,0,4,8,"July (18-31)"
"2671",268,"Belgrano","Moldes","a1300",0,0,8,0,0,0,0,4,0,4,4,"April"
"2672",268,"Belgrano","Moldes","a1300",0,0,8,0,0,0,0.25,5,0.25,4,5,"May"
"2673",268,"Belgrano","Moldes","a1300",0,0,8,0,0,0,0.5,6,0.5,4,6,"June"
"2674",268,"Belgrano","Moldes","a1300",0,0,8,0,0,0,0,7,0,4,7,"July (1-17)"
"2675",268,"Belgrano","Moldes","a1300",0,0,8,0,0,0,0,8,0,4,9,"August"
"2676",268,"Belgrano","Moldes","a1300",0,0,8,0,0,0,0.25,9,0.25,4,10,"September"
"2677",268,"Belgrano","Moldes","a1300",0,0,8,0,0,0,0,10,0,4,11,"October"
"2678",268,"Belgrano","Moldes","a1300",0,0,8,0,0,0,0,11,0,4,12,"November"
"2679",268,"Belgrano","Moldes","a1300",0,0,8,0,0,0,1.25,12,1.25,4,13,"December"
"2680",268,"Belgrano","Moldes","a1300",0,0,8,0,0,0,0,73,0,4,8,"July (18-31)"
"2681",269,"Belgrano","Moldes","a1400",0,0,7,0,0,0,1,4,1,4,4,"April"
"2682",269,"Belgrano","Moldes","a1400",0,0,7,0,0,0,0,5,0,4,5,"May"
"2683",269,"Belgrano","Moldes","a1400",0,0,7,0,0,0,0,6,0,4,6,"June"
"2684",269,"Belgrano","Moldes","a1400",0,0,7,0,0,0,0,7,0,4,7,"July (1-17)"
"2685",269,"Belgrano","Moldes","a1400",0,0,7,0,0,0,1,8,1,4,9,"August"
"2686",269,"Belgrano","Moldes","a1400",0,0,7,0,0,0,0.25,9,0.25,4,10,"September"
"2687",269,"Belgrano","Moldes","a1400",0,0,7,0,0,0,1,10,1,4,11,"October"
"2688",269,"Belgrano","Moldes","a1400",0,0,7,0,0,0,0,11,0,4,12,"November"
"2689",269,"Belgrano","Moldes","a1400",0,0,7,0,0,0,1.25,12,1.25,4,13,"December"
"2690",269,"Belgrano","Moldes","a1400",0,0,7,0,0,0,0,73,0,4,8,"July (18-31)"
"2691",270,"Belgrano","Moldes","a1500",0,0,6,0,0,1,0,4,0,4,4,"April"
"2692",270,"Belgrano","Moldes","a1500",0,0,6,0,0,1,0,5,0,4,5,"May"
"2693",270,"Belgrano","Moldes","a1500",0,0,6,0,0,1,0,6,0,4,6,"June"
"2694",270,"Belgrano","Moldes","a1500",0,0,6,0,0,1,0,7,0,4,7,"July (1-17)"
"2695",270,"Belgrano","Moldes","a1500",0,0,6,0,0,1,0,8,0,4,9,"August"
"2696",270,"Belgrano","Moldes","a1500",0,0,6,0,0,1,0,9,0,4,10,"September"
"2697",270,"Belgrano","Moldes","a1500",0,0,6,0,0,1,0,10,0,4,11,"October"
"2698",270,"Belgrano","Moldes","a1500",0,0,6,0,0,1,0,11,0,4,12,"November"
"2699",270,"Belgrano","Moldes","a1500",0,0,6,0,0,1,0,12,0,4,13,"December"
"2700",270,"Belgrano","Moldes","a1500",0,0,6,0,0,1,0,73,0,4,8,"July (18-31)"
"2701",271,"Belgrano","Moldes","a1600",0,0,5,0,1,0,0,4,0,4,4,"April"
"2702",271,"Belgrano","Moldes","a1600",0,0,5,0,1,0,0,5,0,4,5,"May"
"2703",271,"Belgrano","Moldes","a1600",0,0,5,0,1,0,0,6,0,4,6,"June"
"2704",271,"Belgrano","Moldes","a1600",0,0,5,0,1,0,0,7,0,4,7,"July (1-17)"
"2705",271,"Belgrano","Moldes","a1600",0,0,5,0,1,0,0,8,0,4,9,"August"
"2706",271,"Belgrano","Moldes","a1600",0,0,5,0,1,0,0,9,0,4,10,"September"
"2707",271,"Belgrano","Moldes","a1600",0,0,5,0,1,0,0,10,0,4,11,"October"
"2708",271,"Belgrano","Moldes","a1600",0,0,5,0,1,0,0,11,0,4,12,"November"
"2709",271,"Belgrano","Moldes","a1600",0,0,5,0,1,0,1,12,1,4,13,"December"
"2710",271,"Belgrano","Moldes","a1600",0,0,5,0,1,0,0,73,0,4,8,"July (18-31)"
"2711",272,"Belgrano","Moldes","a1700",0,0,4,0,0,0,0,4,0,4,4,"April"
"2712",272,"Belgrano","Moldes","a1700",0,0,4,0,0,0,1,5,1,4,5,"May"
"2713",272,"Belgrano","Moldes","a1700",0,0,4,0,0,0,0,6,0,4,6,"June"
"2714",272,"Belgrano","Moldes","a1700",0,0,4,0,0,0,0,7,0,4,7,"July (1-17)"
"2715",272,"Belgrano","Moldes","a1700",0,0,4,0,0,0,0,8,0,4,9,"August"
"2716",272,"Belgrano","Moldes","a1700",0,0,4,0,0,0,0,9,0,4,10,"September"
"2717",272,"Belgrano","Moldes","a1700",0,0,4,0,0,0,0.25,10,0.25,4,11,"October"
"2718",272,"Belgrano","Moldes","a1700",0,0,4,0,0,0,0,11,0,4,12,"November"
"2719",272,"Belgrano","Moldes","a1700",0,0,4,0,0,0,0,12,0,4,13,"December"
"2720",272,"Belgrano","Moldes","a1700",0,0,4,0,0,0,0,73,0,4,8,"July (18-31)"
"2721",273,"Belgrano","Moldes","a1800",0,0,3,0,0,0,0,4,0,4,4,"April"
"2722",273,"Belgrano","Moldes","a1800",0,0,3,0,0,0,0,5,0,4,5,"May"
"2723",273,"Belgrano","Moldes","a1800",0,0,3,0,0,0,0,6,0,4,6,"June"
"2724",273,"Belgrano","Moldes","a1800",0,0,3,0,0,0,0.25,7,0.25,4,7,"July (1-17)"
"2725",273,"Belgrano","Moldes","a1800",0,0,3,0,0,0,0,8,0,4,9,"August"
"2726",273,"Belgrano","Moldes","a1800",0,0,3,0,0,0,0.25,9,0.25,4,10,"September"
"2727",273,"Belgrano","Moldes","a1800",0,0,3,0,0,0,0.25,10,0.25,4,11,"October"
"2728",273,"Belgrano","Moldes","a1800",0,0,3,0,0,0,0,11,0,4,12,"November"
"2729",273,"Belgrano","Moldes","a1800",0,0,3,0,0,0,0,12,0,4,13,"December"
"2730",273,"Belgrano","Moldes","a1800",0,0,3,0,0,0,0,73,0,4,8,"July (18-31)"
"2731",274,"Belgrano","Moldes","a1900",0,0,2,0,0,0,0,4,0,3,4,"April"
"2732",274,"Belgrano","Moldes","a1900",0,0,2,0,0,0,0,5,0,3,5,"May"
"2733",274,"Belgrano","Moldes","a1900",0,0,2,0,0,0,0,6,0,3,6,"June"
"2734",274,"Belgrano","Moldes","a1900",0,0,2,0,0,0,0.25,7,0.25,3,7,"July (1-17)"
"2735",274,"Belgrano","Moldes","a1900",0,0,2,0,0,0,0.25,8,0.25,3,9,"August"
"2736",274,"Belgrano","Moldes","a1900",0,0,2,0,0,0,0.25,9,0.25,3,10,"September"
"2737",274,"Belgrano","Moldes","a1900",0,0,2,0,0,0,0,10,0,3,11,"October"
"2738",274,"Belgrano","Moldes","a1900",0,0,2,0,0,0,0,11,0,3,12,"November"
"2739",274,"Belgrano","Moldes","a1900",0,0,2,0,0,0,0,12,0,3,13,"December"
"2740",274,"Belgrano","Moldes","a1900",0,0,2,0,0,0,0,73,0,3,8,"July (18-31)"
"2741",275,"Belgrano","Moldes","a2000",0,0,2,0,0,0,0,4,0,3,4,"April"
"2742",275,"Belgrano","Moldes","a2000",0,0,2,0,0,0,1,5,1,3,5,"May"
"2743",275,"Belgrano","Moldes","a2000",0,0,2,0,0,0,0,6,0,3,6,"June"
"2744",275,"Belgrano","Moldes","a2000",0,0,2,0,0,0,0,7,0,3,7,"July (1-17)"
"2745",275,"Belgrano","Moldes","a2000",0,0,2,0,0,0,0.5,8,0.5,3,9,"August"
"2746",275,"Belgrano","Moldes","a2000",0,0,2,0,0,0,0,9,0,3,10,"September"
"2747",275,"Belgrano","Moldes","a2000",0,0,2,0,0,0,0.25,10,0.25,3,11,"October"
"2748",275,"Belgrano","Moldes","a2000",0,0,2,0,0,0,0,11,0,3,12,"November"
"2749",275,"Belgrano","Moldes","a2000",0,0,2,0,0,0,0,12,0,3,13,"December"
"2750",275,"Belgrano","Moldes","a2000",0,0,2,0,0,0,0.25,73,0.25,3,8,"July (18-31)"
"2751",276,"Belgrano","Moldes","a2100",0,0,2,0,0,0,0,4,0,3,4,"April"
"2752",276,"Belgrano","Moldes","a2100",0,0,2,0,0,0,0,5,0,3,5,"May"
"2753",276,"Belgrano","Moldes","a2100",0,0,2,0,0,0,1,6,1,3,6,"June"
"2754",276,"Belgrano","Moldes","a2100",0,0,2,0,0,0,0,7,0,3,7,"July (1-17)"
"2755",276,"Belgrano","Moldes","a2100",0,0,2,0,0,0,0.25,8,0.25,3,9,"August"
"2756",276,"Belgrano","Moldes","a2100",0,0,2,0,0,0,0,9,0,3,10,"September"
"2757",276,"Belgrano","Moldes","a2100",0,0,2,0,0,0,0.25,10,0.25,3,11,"October"
"2758",276,"Belgrano","Moldes","a2100",0,0,2,0,0,0,0,11,0,3,12,"November"
"2759",276,"Belgrano","Moldes","a2100",0,0,2,0,0,0,0,12,0,3,13,"December"
"2760",276,"Belgrano","Moldes","a2100",0,0,2,0,0,0,0.25,73,0.25,3,8,"July (18-31)"
"2761",277,"Belgrano","Moldes","a2200",0,0,2,0,0,0,0,4,0,3,4,"April"
"2762",277,"Belgrano","Moldes","a2200",0,0,2,0,0,0,0,5,0,3,5,"May"
"2763",277,"Belgrano","Moldes","a2200",0,0,2,0,0,0,0,6,0,3,6,"June"
"2764",277,"Belgrano","Moldes","a2200",0,0,2,0,0,0,0,7,0,3,7,"July (1-17)"
"2765",277,"Belgrano","Moldes","a2200",0,0,2,0,0,0,0,8,0,3,9,"August"
"2766",277,"Belgrano","Moldes","a2200",0,0,2,0,0,0,0,9,0,3,10,"September"
"2767",277,"Belgrano","Moldes","a2200",0,0,2,0,0,0,0,10,0,3,11,"October"
"2768",277,"Belgrano","Moldes","a2200",0,0,2,0,0,0,0.25,11,0.25,3,12,"November"
"2769",277,"Belgrano","Moldes","a2200",0,0,2,0,0,0,0,12,0,3,13,"December"
